0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43160,0.80935
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.17535,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.13661,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.52905,0.58228,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.09398,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.24647,0.83518,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.05539,0.01727,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.06601,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.06107,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.05742,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.02110,1.03371,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52930,0.73587
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.19038,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.14694,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.84848,0.27044,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.09987,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.63086,0.45556,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.07666,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.06948,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.06415,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.17083,0.88940,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.46884,0.58858,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.66278,0.63912
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.21265,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.16200,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.12987,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.19668,0.91161,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.09318,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.08231,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.07434,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.36603,0.70243,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.75073,0.31342,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.04804,0.01302,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84182,0.51601
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31193,0.93353,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.34872,0.83499,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.14539,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.81977,0.30030,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.10257,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.04378,1.04630,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.61006,0.47094,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.07434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.06948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.06601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.08584,0.35998
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.83329,0.46146,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99512,0.22024,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.50143,0.66611,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.13661,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.24722,0.86835,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.90971,0.19105,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.09008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.08231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.07666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.07266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15259,1.28466,0.15575
0.00000,0.00000,0.00000,0.00000,0.00000,0.04460,1.32731,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.16046,1.10242,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.19983,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.51442,0.64580,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.13385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.11557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.11519,0.98738,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.47786,0.61532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.77060,0.31582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.99619,0.08546,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.81799,1.04734,0.00000
