1294.48	2143.26
1298.48	2135.85
1302.82	2128.84
1306.83	2123.95
1310.83	2120.18
1314.83	2119.26
1318.84	2122.3
1322.84	2128.58
1326.84	2133.67
1330.85	2133.74
1334.85	2130.3
1338.85	2126.53
1343.19	2124.41
1347.19	2123.16
1351.2	2121.04
1355.2	2118.26
1359.2	2116.08
1363.2	2115.02
1367.21	2114.36
1371.21	2113.17
1375.21	2112.31
1379.55	2113.83
1383.56	2118.86
1387.56	2126.13
1391.56	2132.35
1395.56	2135.85
1399.56	2136.85
1403.56	2137.31
1407.57	2138.3
1411.57	2139.29
1415.57	2139.82
1419.91	2139.62
1423.91	2137.97
1427.92	2134.07
1431.92	2131.11
1435.92	2124.78
1439.92	2117.92
1443.93	2110.67
1447.93	2102.03
1451.93	2093.19
1455.93	2086.59
1460.28	2082.96
1464.28	2078.61
1468.28	2069.57
1472.28	2060.01
1476.29	2057.17
1480.29	2062.91
1484.29	2071.75
1488.3	2077.49
1492.3	2081.45
1496.3	2087.18
1500.31	2091.74
1504.31	2088.04
1508.65	2072.15
1512.66	2048.2
1516.66	2025.31
1520.66	2008.69
1524.66	1998.53
1528.67	1994.71
1532.67	1997.54
1536.67	2008.56
1540.68	2024.13
1545.02	2036.92
1549.02	2040.88
1553.02	2034.42
1557.03	2023.09
1561.03	2011.17
1565.03	1997.94
1569.04	1983.41
1573.04	1972
1577.38	1970.11
1581.38	1979.63
1585.39	1994.09
1589.39	2005.65
1593.4	2012.26
1597.4	2014.8
1601.4	2014.8
1605.41	2013.42
1609.75	2012.62
1613.75	2014.51
1617.75	2018.15
1621.76	2021.05
1625.76	2023.45
1629.77	2029.92
1633.77	2043.14
1638.11	2060.22
1642.11	2073.96
1646.12	2077.95
1650.12	2072.5
1654.12	2063.13
1658.13	2055.35
1662.13	2050.77
1666.13	2047.8
1670.48	2044.45
1674.48	2044.38
1678.48	2052.3
1682.49	2068.36
1686.49	2086.17
1690.49	2100.12
1694.5	2111.89
1698.5	2124.39
1702.84	2133.98
1706.85	2130.86
1710.85	2111.96
1714.86	2088.13
1718.86	2073.67
1722.86	2072.87
1726.87	2078.1
1730.87	2078.32
1734.87	2070.9
1739.22	2062.77
1743.22	2061.6
1747.22	2069.01
1751.23	2078.24
1755.23	2081.22
1759.24	2080.93
1763.24	2089.29
1767.24	2114.8
1771.25	2152.3
1775.25	2186.6
1779.59	2206.78
1783.6	2216.73
1787.6	2221.15
1791.61	2221.95
1795.61	2218.69
1799.61	2212.66
1803.62	2207.87
1807.62	2207.29
1811.63	2211.43
1815.63	2218.69
1819.63	2228.85
1823.64	2242.06
1827.98	2258.39
1831.98	2277.12
1835.98	2297.15
1839.99	2317.55
1843.99	2336.78
1847.99	2353.33
1851.99	2366.69
1856	2378.37
1860	2391.01
1864	2407.7
1868.34	2429.17
1872.34	2451.26
1876.34	2468.33
1880.34	2476.49
1884.34	2481.89
1888.35	2501.6
1892.35	2552.44
1896.35	2644.96
1900.35	2774.51
1904.35	2920.5
1908.39	3053.31
1912.69	3145.2
1916.7	3187.13
1920.7	3190.02
1924.7	3174.32
1928.71	3158.38
1932.71	3151.6
1936.71	3155.24
1940.71	3167.17
1944.71	3182.61
1949.05	3200.69
1953.05	3220.65
1957.05	3243.37
1961.06	3269.6
1965.06	3297.85
1969.06	3326.34
1973.06	3353.21
1977.06	3377.18
1981.06	3398.65
1985.4	3418.86
1989.4	3438.07
1993.4	3456.14
1997.4	3471.21
2001.4	3481.38
2005.4	3485.39
2009.4	3483.01
2013.74	3476.61
2017.74	3469.45
2021.75	3466.31
2025.75	3471.84
2029.75	3487.02
2033.75	3513.51
2038.09	3547.28
2042.09	3585.32
2046.1	3621.97
2050.1	3653.23
2054.1	3676.58
2058.44	3690.51
2062.44	3696.04
2066.45	3695.03
2070.45	3689.13
2074.45	3680.59
2078.45	3670.05
2082.79	3659.51
2086.8	3649.46
2090.8	3641.93
2094.8	3639.42
2098.81	3642.94
2102.81	3655.11
2107.15	3675.32
2111.15	3703.44
2115.16	3736.58
2119.16	3772.23
2123.16	3807.88
2127.17	3841.53
2131.17	3872.66
2135.17	3901.91
2139.18	3930.4
2143.19	3959.53
2147.53	3989.65
2151.53	4021.16
2155.54	4052.92
2159.54	4084.18
2163.55	4113.3
2167.55	4139.45
2171.56	4161.77
2175.57	4180.42
2179.57	4196.04
2183.58	4210.38
2187.59	4225.36
2191.59	4242.74
2195.6	4264.73
2199.61	4292.31
2203.62	4326.09
2207.62	4365.94
2211.73	4410.41
2215.98	4458.07
2219.99	4506.36
2223.99	4553.7
2227.99	4597.85
2231.99	4638.18
2235.99	4674.36
2239.99	4706.4
2243.99	4735.24
